                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                 1.1368,                0.92783,                  1.021,                0.84591,                0.85593,                0.90593,                0.57693,                 1.3943,                0.85386,                 1.0393,             0.00066838,             0.00066838,             0.00066838
                    143,                 1.0936,                0.91628,                0.99227,                0.89377,                0.82073,                0.90729,                0.60162,                 1.3018,                0.80865,                 1.0282,             0.00066425,             0.00066425,             0.00066425
                    144,                 1.0501,                0.87918,                0.99248,                0.87032,                0.90464,                0.91603,                0.60572,                 1.2167,                0.79925,                 1.0311,             0.00066013,             0.00066013,             0.00066013
                    145,                 1.0374,                0.88279,                0.99885,                0.90482,                0.90106,                0.93431,                0.59941,                 1.2408,                0.78027,                 1.0537,               0.000656,               0.000656,               0.000656
                    146,                 1.1135,                0.85397,                 1.0027,                0.88439,                 0.9036,                0.94205,                0.60336,                 1.2366,                0.79132,                 1.0572,             0.00065188,             0.00065188,             0.00065188
                    147,                 1.0364,                0.87005,                0.99412,                0.87925,                0.90833,                0.94486,                0.61262,                 1.2162,                0.81042,                 1.0565,             0.00064775,             0.00064775,             0.00064775
                    148,                  1.131,                0.90561,                 1.0068,                 0.9024,                0.88349,                 0.9503,                0.60843,                 1.2535,                0.84259,                 1.0471,             0.00064362,             0.00064362,             0.00064362
                    149,                 1.0952,                0.88916,                 1.0097,                0.93945,                0.86959,                0.94598,                0.59022,                 1.2769,                0.83464,                 1.0586,              0.0006395,              0.0006395,              0.0006395
                    150,                 1.0711,                0.86752,                0.99758,                0.92792,                0.87708,                0.94298,                0.58033,                 1.2756,                0.84015,                 1.0589,             0.00063538,             0.00063538,             0.00063538
                    151,                0.97602,                0.82995,                 0.9651,                0.93498,                0.87807,                0.93967,                0.60265,                 1.2269,                0.84916,                  1.041,             0.00063125,             0.00063125,             0.00063125
                    152,                 1.0555,                0.86934,                 1.0027,                0.88336,                 0.8929,                0.93632,                0.58946,                 1.3302,                0.84551,                 1.0344,             0.00062713,             0.00062713,             0.00062713
                    153,                 1.0141,                0.86129,                0.98757,                0.88858,                 0.9093,                0.92927,                0.60221,                 1.3109,                0.85526,                 1.0116,               0.000623,               0.000623,               0.000623
                    154,                 1.0335,                0.83603,                0.98278,                0.85444,                0.91435,                0.93247,                0.61061,                 1.2853,                0.85418,                 1.0131,             0.00061887,             0.00061887,             0.00061887
                    155,                0.98826,                0.80213,                0.97333,                0.85085,                0.93176,                0.93603,                0.61808,                 1.2633,                0.84296,                 1.0324,             0.00061475,             0.00061475,             0.00061475
                    156,                0.99438,                0.83067,                0.96208,                0.90104,                0.89004,                0.94301,                0.63125,                 1.2271,                0.84169,                 1.0535,             0.00061062,             0.00061062,             0.00061062
                    157,                 1.0086,                0.82837,                0.99202,                0.87918,                0.92268,                0.93982,                0.62394,                 1.2791,                0.83381,                 1.0525,              0.0006065,              0.0006065,              0.0006065
                    158,                 1.0304,                0.85775,                0.97705,                0.88887,                0.91003,                0.94057,                 0.6067,                 1.2982,                0.81775,                 1.0557,             0.00060238,             0.00060238,             0.00060238
                    159,                  1.023,                0.80683,                0.97162,                0.90119,                0.93297,                0.94685,                0.60973,                 1.2929,                0.79728,                  1.052,             0.00059825,             0.00059825,             0.00059825
                    160,                 1.0242,                0.81252,                0.99553,                0.88586,                0.89978,                0.94242,                0.60149,                 1.3062,                0.80691,                 1.0442,             0.00059413,             0.00059413,             0.00059413
                    161,                 1.0658,                0.83536,                0.99158,                0.91602,                0.89853,                0.95151,                 0.6031,                 1.2912,                0.83759,                 1.0239,                0.00059,                0.00059,                0.00059
                    162,                   1.03,                0.84972,                0.97968,                0.89828,                0.87682,                0.94454,                 0.5909,                 1.2827,                0.86105,                 1.0205,             0.00058588,             0.00058588,             0.00058588
                    163,                 1.0456,                0.85834,                0.98401,                0.89245,                0.90877,                0.94867,                0.60719,                  1.242,                0.87209,                 1.0189,             0.00058175,             0.00058175,             0.00058175
                    164,                 1.0136,                0.84588,                 0.9796,                0.89231,                0.90919,                0.94494,                0.60375,                 1.2026,                0.80895,                 1.0168,             0.00057763,             0.00057763,             0.00057763
                    165,                 1.0324,                0.82823,                0.98447,                0.90095,                0.90506,                0.94143,                0.60584,                 1.1983,                0.81388,                 1.0269,              0.0005735,              0.0005735,              0.0005735
                    166,                 1.1611,                0.86793,                 1.0002,                0.83246,                0.96065,                0.94423,                 0.6115,                 1.1852,                0.82826,                 1.0358,             0.00056938,             0.00056938,             0.00056938
                    167,                  1.017,                0.83669,                0.99271,                0.91902,                0.84083,                0.94062,                0.61694,                 1.2231,                0.84205,                 1.0545,             0.00056525,             0.00056525,             0.00056525
                    168,                 1.0895,                0.86983,                0.99485,                0.88763,                0.93728,                0.95195,                0.62308,                 1.2106,                0.80554,                   1.03,             0.00056112,             0.00056112,             0.00056112
                    169,                 1.0068,                0.84625,                0.96396,                0.89573,                0.92655,                0.95406,                 0.6326,                 1.1897,                0.77246,                 1.0153,               0.000557,               0.000557,               0.000557
                    170,                 1.0196,                0.82147,                0.96804,                 0.8841,                0.94537,                0.95609,                0.62923,                 1.1957,                0.76049,                 1.0167,             0.00055287,             0.00055287,             0.00055287
                    171,                 1.0485,                0.83646,                 0.9726,                0.91337,                0.91636,                0.95787,                0.62992,                 1.2017,                0.75384,                 1.0214,             0.00054875,             0.00054875,             0.00054875
                    172,                0.97725,                0.81971,                0.96196,                0.93008,                0.90544,                0.95771,                0.64474,                 1.1913,                0.76317,                0.99826,             0.00054463,             0.00054463,             0.00054463
                    173,                0.95341,                0.78594,                0.95515,                0.92162,                0.90141,                0.96127,                0.63547,                 1.2206,                0.78105,                 1.0176,              0.0005405,              0.0005405,              0.0005405
                    174,                 1.0104,                0.82499,                0.99452,                0.88592,                0.93728,                 0.9598,                0.64006,                 1.2104,                0.77496,                 1.0316,             0.00053638,             0.00053638,             0.00053638
                    175,                0.98259,                0.78189,                0.97265,                0.90598,                0.90268,                0.96185,                0.64579,                 1.1916,                0.74856,                 1.0186,             0.00053225,             0.00053225,             0.00053225
                    176,                 1.0185,                0.80312,                0.96033,                0.93352,                0.93958,                0.96489,                0.62979,                 1.2031,                0.74236,                      1,             0.00052812,             0.00052812,             0.00052812
                    177,                 1.0285,                0.79869,                0.97606,                0.92476,                0.90709,                0.95852,                0.61659,                 1.2119,                0.76429,                 1.0037,               0.000524,               0.000524,               0.000524
                    178,                  0.973,                0.80595,                0.95687,                0.87182,                0.94467,                0.94517,                0.60569,                 1.2451,                0.78627,                 1.0129,             0.00051988,             0.00051988,             0.00051988
                    179,                 1.0292,                0.82654,                 0.9456,                0.90651,                0.90762,                0.94452,                0.61423,                 1.2544,                0.79969,                 1.0123,             0.00051575,             0.00051575,             0.00051575
                    180,                0.98932,                 0.8251,                0.96503,                0.85972,                0.92786,                0.93204,                 0.5985,                 1.3129,                0.82068,                 1.0069,             0.00051163,             0.00051163,             0.00051163
                    181,                0.97407,                0.77776,                0.95948,                0.86936,                0.91044,                0.93509,                0.61452,                 1.2952,                0.81142,                 1.0035,              0.0005075,              0.0005075,              0.0005075
                    182,                0.92915,                0.79509,                0.96911,                0.89225,                 0.9339,                0.94718,                0.63021,                 1.2334,                0.77635,                0.99744,             0.00050337,             0.00050337,             0.00050337
                    183,                 0.9618,                0.76898,                0.97648,                 0.8985,                0.90932,                0.95601,                0.64091,                 1.1999,                0.75893,                 1.0002,             0.00049925,             0.00049925,             0.00049925
                    184,                 1.0424,                0.80576,                0.97181,                0.88221,                0.90933,                0.95331,                0.64107,                 1.1838,                0.77288,                0.99616,             0.00049513,             0.00049513,             0.00049513
                    185,                0.97271,                0.77727,                0.95918,                0.90104,                0.90988,                0.95598,                0.63159,                 1.2192,                0.78888,                0.99919,               0.000491,               0.000491,               0.000491
                    186,                 0.9659,                0.78185,                0.96312,                0.89954,                0.92385,                0.95006,                0.61612,                  1.246,                0.79548,                  1.008,             0.00048687,             0.00048687,             0.00048687
                    187,                 1.0055,                0.80715,                0.97495,                 0.8736,                0.95239,                0.94959,                0.61978,                 1.2526,                0.80498,                 1.0184,             0.00048275,             0.00048275,             0.00048275
                    188,                0.96986,                0.77035,                0.97025,                0.90721,                0.90217,                0.94815,                0.63404,                  1.209,                 0.7791,                0.99951,             0.00047863,             0.00047863,             0.00047863
                    189,                0.96359,                0.77124,                0.93801,                0.89675,                0.90699,                0.95277,                0.64256,                 1.2188,                0.77783,                 1.0023,              0.0004745,              0.0004745,              0.0004745
                    190,                 0.9414,                0.77137,                0.96329,                0.89054,                0.92451,                0.95348,                0.63999,                  1.226,                0.78537,                 1.0071,             0.00047038,             0.00047038,             0.00047038
                    191,                0.96727,                0.79212,                0.95514,                 0.8772,                0.94676,                0.95638,                0.64413,                 1.1838,                0.76855,                0.98745,             0.00046625,             0.00046625,             0.00046625
                    192,                 1.0023,                0.79661,                0.96563,                0.87269,                0.96364,                0.96269,                0.65957,                  1.152,                0.75258,                0.98908,             0.00046212,             0.00046212,             0.00046212
                    193,                0.94389,                0.74848,                0.96405,                0.87478,                0.95973,                0.95924,                0.65601,                 1.1637,                0.75337,                0.99799,               0.000458,               0.000458,               0.000458
                    194,                0.98067,                 0.7973,                0.97434,                0.89005,                0.94301,                0.96219,                0.65883,                 1.1911,                0.75377,                 1.0024,             0.00045388,             0.00045388,             0.00045388
                    195,                0.93567,                 0.7824,                0.92853,                 0.8792,                0.96188,                 0.9579,                0.64539,                   1.23,                0.76718,                 1.0035,             0.00044975,             0.00044975,             0.00044975
                    196,                 0.9804,                0.80612,                0.95342,                0.84215,                0.96527,                0.95659,                0.64204,                 1.2133,                0.78259,                 1.0085,             0.00044563,             0.00044563,             0.00044563
                    197,                 1.0263,                0.82287,                0.96756,                0.89211,                0.91773,                 0.9592,                0.64214,                 1.1986,                0.78828,                 1.0045,              0.0004415,              0.0004415,              0.0004415
                    198,                0.91931,                0.75965,                0.94842,                0.90037,                0.89638,                0.95152,                0.63425,                 1.2001,                0.79267,                 1.0064,             0.00043738,             0.00043738,             0.00043738
                    199,                0.98212,                0.81668,                0.95591,                0.92749,                0.89387,                0.95031,                0.63785,                  1.208,                0.79355,                 1.0133,             0.00043325,             0.00043325,             0.00043325
                    200,                0.99421,                0.78412,                0.94892,                0.88526,                0.95577,                  0.951,                0.62884,                 1.2391,                0.78841,                 1.0251,             0.00042912,             0.00042912,             0.00042912
                    201,                0.91669,                0.74915,                 0.9464,                0.87922,                0.92537,                0.94776,                 0.6331,                  1.243,                 0.7963,                 1.0186,               0.000425,               0.000425,               0.000425
                    202,                0.92106,                0.76833,                0.94294,                0.89957,                0.91929,                0.95646,                 0.6237,                 1.2655,                0.80014,                 1.0065,             0.00042087,             0.00042087,             0.00042087
                    203,                0.97764,                0.79687,                0.97265,                0.89207,                0.92207,                0.95752,                0.62167,                 1.2453,                0.79237,                0.98927,             0.00041675,             0.00041675,             0.00041675
                    204,                0.95652,                   0.78,                0.94948,                0.90994,                  0.916,                0.96202,                0.63742,                 1.2267,                0.75828,                0.98528,             0.00041263,             0.00041263,             0.00041263
                    205,                0.95088,                0.75504,                0.93772,                0.92111,                0.92396,                0.96412,                0.63539,                 1.2317,                0.74996,                0.98843,              0.0004085,              0.0004085,              0.0004085
                    206,                0.96988,                 0.7806,                 0.9587,                0.92094,                0.90468,                0.95978,                0.63169,                 1.2199,                0.73855,                0.99019,             0.00040438,             0.00040438,             0.00040438
                    207,                0.94177,                0.75738,                0.96216,                0.92357,                 0.9105,                0.95844,                0.64044,                 1.2065,                0.74054,                0.99162,             0.00040025,             0.00040025,             0.00040025
                    208,                0.92646,                0.74252,                0.94089,                0.91054,                0.92007,                0.95858,                 0.6508,                 1.1771,                0.73254,                 1.0021,             0.00039613,             0.00039613,             0.00039613
                    209,                0.92113,                0.75081,                0.95388,                0.89648,                0.95023,                0.95677,                0.64439,                 1.1891,                0.73385,                 1.0099,               0.000392,               0.000392,               0.000392
                    210,                0.95361,                0.77108,                0.95344,                0.89225,                 0.9215,                0.95593,                0.64197,                 1.2152,                0.73153,                 1.0095,             0.00038788,             0.00038788,             0.00038788
                    211,                0.90544,                0.72262,                0.95129,                0.88092,                0.91242,                0.95151,                0.62926,                  1.222,                0.74417,                  1.004,             0.00038375,             0.00038375,             0.00038375
                    212,                0.91003,                0.72803,                0.95001,                0.87267,                0.93453,                0.95406,                0.63121,                 1.2079,                0.74796,                0.99813,             0.00037962,             0.00037962,             0.00037962
                    213,                0.89632,                0.72593,                0.94816,                0.86861,                0.95444,                0.95442,                0.62917,                 1.2097,                0.74364,                0.99513,              0.0003755,              0.0003755,              0.0003755
                    214,                0.97538,                0.76364,                0.94927,                0.88635,                 0.9351,                 0.9536,                0.62826,                  1.211,                0.74571,                0.99992,             0.00037138,             0.00037138,             0.00037138
                    215,                0.93599,                0.76674,                0.95614,                0.90766,                0.92842,                0.95428,                0.62723,                 1.2042,                0.75202,                 1.0036,             0.00036725,             0.00036725,             0.00036725
                    216,                0.89889,                0.73637,                0.94808,                0.89022,                0.93897,                0.95205,                0.63136,                 1.1943,                0.75814,                 1.0005,             0.00036313,             0.00036313,             0.00036313
                    217,                0.90476,                0.74097,                0.94535,                0.90802,                0.91636,                 0.9592,                0.63229,                 1.1769,                0.74914,                0.99213,               0.000359,               0.000359,               0.000359
                    218,                0.90834,                0.75083,                0.93986,                0.90704,                0.94647,                 0.9609,                0.64051,                 1.1683,                0.73939,                0.99254,             0.00035487,             0.00035487,             0.00035487
                    219,                0.89717,                0.71966,                0.93208,                0.93045,                0.91805,                0.95956,                0.65418,                 1.1457,                0.72734,                0.98884,             0.00035075,             0.00035075,             0.00035075
                    220,                 0.9418,                0.74369,                0.94453,                0.90701,                0.91052,                 0.9594,                  0.665,                 1.1307,                0.72322,                0.98459,             0.00034663,             0.00034663,             0.00034663
                    221,                0.90477,                0.74368,                0.95464,                0.94803,                0.89108,                0.96294,                0.66305,                 1.1303,                0.71937,                0.98459,              0.0003425,              0.0003425,              0.0003425
                    222,                0.95633,                0.76537,                0.95389,                0.93587,                0.91725,                0.96456,                0.65405,                 1.1466,                0.72213,                0.99164,             0.00033838,             0.00033838,             0.00033838
                    223,                0.92302,                 0.7394,                0.94869,                0.92808,                0.93449,                0.96366,                 0.6492,                 1.1588,                0.71966,                0.99694,             0.00033425,             0.00033425,             0.00033425
                    224,                0.90386,                0.72653,                0.94196,                0.86431,                0.97322,                0.96036,                0.64357,                 1.1465,                0.72309,                0.98867,             0.00033013,             0.00033013,             0.00033013
                    225,                0.92432,                0.75113,                0.96023,                0.85827,                0.95882,                0.95792,                0.64958,                 1.1405,                0.72681,                0.97765,               0.000326,               0.000326,               0.000326
                    226,                0.93048,                0.74341,                0.96631,                0.85903,                0.97614,                0.95915,                0.64651,                 1.1315,                0.71023,                0.97506,             0.00032188,             0.00032188,             0.00032188
                    227,                0.91379,                 0.7292,                0.95079,                0.87416,                0.96907,                0.95999,                0.64775,                 1.1269,                0.70729,                 0.9814,             0.00031775,             0.00031775,             0.00031775
                    228,                0.87752,                0.69303,                0.93494,                0.89337,                0.95277,                0.96417,                0.64458,                 1.1684,                0.71673,                0.99974,             0.00031362,             0.00031362,             0.00031362
                    229,                 0.9025,                 0.7411,                0.93971,                0.92226,                0.92478,                0.96866,                0.64454,                 1.1674,                0.70227,                0.99586,              0.0003095,              0.0003095,              0.0003095
                    230,                0.86331,                0.71022,                 0.9457,                0.92673,                0.95504,                0.97056,                0.64903,                 1.1558,                0.69531,                0.98958,             0.00030538,             0.00030538,             0.00030538
                    231,                0.90715,                0.74696,                0.93385,                0.93697,                0.93972,                 0.9681,                0.64397,                 1.1671,                0.69638,                0.98824,             0.00030125,             0.00030125,             0.00030125
                    232,                0.90342,                0.74845,                0.93749,                0.94782,                0.93115,                 0.9655,                0.65079,                 1.1712,                0.70697,                0.98006,             0.00029713,             0.00029713,             0.00029713
                    233,                0.93807,                0.74792,                0.94156,                0.95353,                0.92669,                0.96761,                0.65551,                 1.1616,                0.70207,                0.97793,               0.000293,               0.000293,               0.000293
                    234,                0.87726,                0.70032,                0.93337,                0.96208,                0.90748,                0.96844,                0.65275,                 1.1554,                0.69362,                0.97806,             0.00028888,             0.00028888,             0.00028888
                    235,                0.91416,                0.70118,                0.93927,                0.92894,                0.93222,                0.96855,                0.65192,                  1.166,                0.68923,                0.98206,             0.00028475,             0.00028475,             0.00028475
                    236,                0.90187,                0.70671,                 0.9401,                0.93041,                 0.9501,                0.97023,                0.66109,                  1.162,                0.68267,                0.98569,             0.00028063,             0.00028063,             0.00028063
                    237,                0.88924,                0.70288,                0.94662,                0.93723,                0.96364,                0.97271,                0.67096,                 1.1429,                0.68216,                 0.9848,              0.0002765,              0.0002765,              0.0002765
                    238,                0.88733,                0.72995,                0.93826,                0.91898,                0.96989,                0.97236,                0.66499,                 1.1363,                 0.6839,                0.98616,             0.00027237,             0.00027237,             0.00027237
                    239,                0.83954,                0.68873,                0.93039,                0.92583,                0.95902,                 0.9711,                 0.6621,                 1.1529,                0.69496,                0.99432,             0.00026825,             0.00026825,             0.00026825
                    240,                0.88432,                0.71477,                0.94995,                0.93854,                0.94635,                0.97071,                0.66313,                 1.1426,                0.69012,                0.99313,             0.00026413,             0.00026413,             0.00026413
                    241,                0.84768,                0.68725,                0.93209,                0.93637,                0.93299,                0.97078,                0.66533,                 1.1352,                0.68181,                0.98689,                0.00026,                0.00026,                0.00026
                    242,                0.83789,                0.67366,                 0.9293,                0.94781,                0.92137,                0.97098,                0.66249,                 1.1359,                 0.6809,                0.98958,             0.00025587,             0.00025587,             0.00025587
                    243,                0.85592,                0.68613,                0.93574,                0.96057,                0.93099,                0.97112,                0.66063,                 1.1519,                0.68388,                 1.0034,             0.00025175,             0.00025175,             0.00025175
                    244,                0.86983,                0.71144,                0.94005,                0.95092,                0.92315,                0.97203,                0.66383,                 1.1539,                0.66902,                0.99276,             0.00024762,             0.00024762,             0.00024762
                    245,                0.86744,                0.69029,                0.93364,                0.95716,                 0.9294,                0.97503,                0.66273,                 1.1478,                0.66519,                0.98693,              0.0002435,              0.0002435,              0.0002435
                    246,                0.86805,                0.69301,                0.93702,                0.95596,                0.95047,                0.97559,                0.65692,                 1.1518,                0.66845,                0.98733,             0.00023938,             0.00023938,             0.00023938
                    247,                0.86935,                0.69351,                0.93583,                0.96294,                0.94652,                0.97535,                0.66447,                  1.143,                 0.6715,                0.99148,             0.00023525,             0.00023525,             0.00023525
                    248,                0.85219,                0.67293,                0.94188,                0.95854,                0.94112,                0.97463,                0.68378,                 1.1021,                0.66431,                0.97931,             0.00023112,             0.00023112,             0.00023112
                    249,                0.86199,                0.69945,                0.94524,                0.94841,                0.94884,                0.97478,                0.67727,                  1.102,                0.66258,                0.97847,               0.000227,               0.000227,               0.000227
                    250,                0.87062,                 0.6999,                0.93989,                  0.944,                0.94769,                0.97425,                0.67194,                 1.1065,                0.66057,                0.97957,             0.00022288,             0.00022288,             0.00022288
                    251,                0.84282,                0.68767,                 0.9442,                0.95035,                0.92593,                0.97522,                0.67765,                  1.102,                0.65813,                0.97078,             0.00021875,             0.00021875,             0.00021875
                    252,                0.88807,                 0.6875,                0.92545,                0.93284,                0.95689,                0.97417,                0.66906,                 1.1216,                0.65948,                0.97665,             0.00021462,             0.00021462,             0.00021462
                    253,                 0.9032,                0.70669,                 0.9352,                0.94188,                0.96279,                0.97346,                0.67464,                 1.1268,                0.66483,                0.98095,              0.0002105,              0.0002105,              0.0002105
                    254,                0.87221,                0.70356,                0.93411,                0.95179,                0.93647,                0.97117,                0.67855,                 1.1343,                0.66843,                0.98043,             0.00020637,             0.00020637,             0.00020637
                    255,                0.86719,                   0.69,                0.94198,                0.94845,                0.94385,                0.97132,                0.67304,                 1.1309,                0.66461,                0.97923,             0.00020225,             0.00020225,             0.00020225
                    256,                0.86585,                0.69349,                0.94351,                0.96125,                0.94625,                0.97346,                0.68352,                 1.1074,                0.66133,                 0.9797,             0.00019813,             0.00019813,             0.00019813
                    257,                0.85559,                0.69688,                0.94496,                 0.9548,                 0.9649,                0.97429,                0.68407,                  1.094,                0.65515,                0.97917,               0.000194,               0.000194,               0.000194
                    258,                0.82953,                0.68108,                0.92113,                0.94467,                0.97159,                0.97515,                0.68728,                 1.0903,                   0.65,                0.97743,             0.00018987,             0.00018987,             0.00018987
                    259,                0.84503,                0.67172,                0.92871,                0.93941,                0.97215,                0.97534,                0.68579,                 1.0889,                0.65674,                0.97581,             0.00018575,             0.00018575,             0.00018575
                    260,                0.85344,                0.68244,                0.93179,                0.93872,                0.94777,                0.97427,                0.68217,                 1.1078,                0.67252,                0.97731,             0.00018163,             0.00018163,             0.00018163
                    261,                0.88706,                0.71243,                0.94741,                0.93096,                0.93582,                0.97243,                0.67453,                 1.1118,                0.67266,                0.97845,              0.0001775,              0.0001775,              0.0001775
                    262,                0.86978,                0.71984,                0.92528,                0.94285,                0.91477,                0.96907,                0.66685,                 1.1328,                0.67865,                0.98424,             0.00017338,             0.00017338,             0.00017338
                    263,                0.87947,                0.68308,                0.93617,                0.95088,                0.91324,                0.96825,                0.67084,                  1.135,                0.68051,                0.98314,             0.00016925,             0.00016925,             0.00016925
                    264,                0.84901,                 0.6607,                0.93195,                0.94307,                0.93436,                0.97152,                0.67125,                 1.1227,                0.66697,                0.98624,             0.00016512,             0.00016512,             0.00016512
                    265,                0.85225,                0.67493,                0.94165,                0.94355,                0.93428,                0.97235,                0.66846,                 1.1162,                   0.67,                0.98157,               0.000161,               0.000161,               0.000161
                    266,                0.85034,                0.68127,                0.92864,                0.93315,                0.93344,                0.97268,                0.66713,                 1.1127,                0.66927,                0.97747,             0.00015688,             0.00015688,             0.00015688
                    267,                0.80669,                0.65329,                 0.9222,                0.94254,                0.93362,                0.97351,                0.66968,                 1.1128,                0.66821,                0.97574,             0.00015275,             0.00015275,             0.00015275
                    268,                0.89069,                0.70828,                0.95417,                0.95099,                 0.9456,                0.97297,                0.66611,                 1.1449,                0.67532,                0.97676,             0.00014862,             0.00014862,             0.00014862
                    269,                 0.8405,                0.65876,                0.92389,                0.95567,                0.94558,                0.97483,                0.66617,                 1.1519,                 0.6748,                0.97583,              0.0001445,              0.0001445,              0.0001445
                    270,                0.85434,                0.67944,                0.93609,                0.94665,                0.94762,                0.97449,                0.66107,                 1.1632,                0.67634,                0.97879,             0.00014038,             0.00014038,             0.00014038
                    271,                0.87113,                0.69024,                0.92287,                0.93669,                0.95052,                0.97224,                0.65697,                 1.1823,                0.68074,                0.98029,             0.00013625,             0.00013625,             0.00013625
                    272,                0.83708,                0.65144,                0.90757,                 0.9483,                0.95253,                0.97448,                0.66129,                 1.1969,                0.67654,                0.97566,             0.00013212,             0.00013212,             0.00013212
                    273,                0.82754,                0.64158,                0.93316,                0.93806,                0.95379,                0.97074,                 0.6671,                 1.1832,                 0.6684,                0.96984,               0.000128,               0.000128,               0.000128
                    274,                0.81878,                0.68018,                0.92507,                0.94584,                0.95492,                0.97317,                0.67238,                 1.1558,                0.66103,                0.96549,             0.00012387,             0.00012387,             0.00012387
                    275,                0.78863,                0.64271,                0.91017,                 0.9491,                0.95683,                 0.9756,                0.66868,                 1.1357,                0.65223,                0.96218,             0.00011975,             0.00011975,             0.00011975
                    276,                0.78111,                0.61885,                0.91426,                0.94688,                0.93431,                0.97469,                0.66013,                 1.1283,                0.65038,                0.96067,             0.00011563,             0.00011563,             0.00011563
                    277,                0.83972,                0.65242,                0.91991,                0.95553,                 0.9485,                0.97506,                0.66678,                 1.1299,                0.65195,                0.96218,              0.0001115,              0.0001115,              0.0001115
                    278,                0.81648,                0.65878,                0.90994,                0.94912,                0.93719,                0.97419,                0.66491,                 1.1363,                0.65823,                0.96334,             0.00010737,             0.00010737,             0.00010737
                    279,                0.80763,                0.65142,                0.94364,                0.95164,                0.94046,                0.97336,                0.66404,                   1.14,                0.66675,                 0.9644,             0.00010325,             0.00010325,             0.00010325
                    280,                0.82172,                0.68163,                0.92692,                 0.9527,                 0.9411,                0.97302,                0.67459,                 1.1323,                0.67009,                0.96282,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    281,                0.84819,                0.67571,                0.92474,                0.96566,                0.94074,                0.97637,                0.66941,                 1.1245,                 0.6683,                0.96576,                9.5e-05,                9.5e-05,                9.5e-05
                    282,                 0.7773,                0.63883,                0.91851,                0.95346,                0.94098,                0.97365,                0.66954,                 1.1109,                0.66794,                0.96788,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    283,                0.85189,                0.68465,                0.91618,                0.95952,                0.94627,                0.97677,                0.67243,                 1.1028,                 0.6678,                 0.9692,              8.675e-05,              8.675e-05,              8.675e-05
                    284,                 0.7955,                0.65335,                 0.9146,                0.94447,                0.95902,                  0.977,                0.67554,                 1.1035,                0.66145,                0.96994,             8.2625e-05,             8.2625e-05,             8.2625e-05
                    285,                0.82664,                0.67334,                0.92593,                0.93772,                0.95902,                0.97503,                0.67254,                 1.1072,                0.66064,                0.96871,               7.85e-05,               7.85e-05,               7.85e-05
                    286,                0.79753,                0.64064,                0.93451,                0.94069,                0.95902,                0.97576,                0.67536,                 1.1173,                0.66333,                0.97149,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    287,                0.80137,                0.64993,                0.94279,                0.92405,                0.95699,                0.97157,                0.67369,                 1.1261,                0.66067,                 0.9727,              7.025e-05,              7.025e-05,              7.025e-05
                    288,                0.82198,                0.65915,                 0.9218,                0.91696,                0.95277,                0.97139,                0.67173,                 1.1348,                0.65485,                0.97622,             6.6125e-05,             6.6125e-05,             6.6125e-05
                    289,                0.82294,                 0.6727,                0.91534,                0.91941,                0.95277,                0.97173,                0.67308,                 1.1379,                 0.6529,                0.97789,                6.2e-05,                6.2e-05,                6.2e-05
                    290,                 0.8431,                0.70347,                0.91423,                0.92839,                0.95295,                0.97442,                0.67693,                 1.1331,                0.65572,                0.97703,             5.7875e-05,             5.7875e-05,             5.7875e-05
                    291,                0.73239,                0.61983,                0.91486,                0.93529,                0.95277,                0.97446,                0.67421,                  1.129,                0.65187,                0.97466,              5.375e-05,              5.375e-05,              5.375e-05
                    292,                0.72574,                0.61538,                0.89733,                0.94087,                0.95842,                  0.976,                0.68393,                 1.1119,                0.65048,                0.97218,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    293,                0.74275,                0.60857,                0.90976,                0.94528,                0.95902,                0.97571,                0.68516,                 1.1126,                0.65219,                0.97378,               4.55e-05,               4.55e-05,               4.55e-05
                    294,                0.77187,                0.60455,                0.90611,                0.93794,                0.96527,                0.97604,                 0.6853,                 1.1121,                0.65324,                0.97545,             4.1375e-05,             4.1375e-05,             4.1375e-05
                    295,                0.73151,                0.60457,                0.90367,                0.93614,                0.96527,                0.97555,                 0.6866,                 1.1112,                 0.6538,                0.97664,              3.725e-05,              3.725e-05,              3.725e-05
                    296,                 0.7486,                0.61955,                0.89754,                0.94566,                0.96527,                0.97622,                0.68119,                 1.1122,                0.65473,                0.97977,             3.3125e-05,             3.3125e-05,             3.3125e-05
                    297,                0.73374,                0.60691,                0.89235,                0.93467,                0.96527,                0.97411,                0.68041,                 1.1112,                 0.6564,                0.98243,                2.9e-05,                2.9e-05,                2.9e-05
                    298,                 0.7148,                0.59224,                0.90463,                0.94166,                0.96527,                0.97493,                0.68168,                 1.1132,                0.65746,                0.98085,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    299,                0.73048,                 0.6011,                0.89054,                0.93769,                0.95341,                0.97274,                0.68152,                 1.1179,                0.65949,                0.98167,              2.075e-05,              2.075e-05,              2.075e-05
