                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 2.3582,                  2.214,                 1.5692,                0.02863,                0.29116,                0.15564,                0.07647,                 2.1928,                 3.2445,                 1.5597,             0.00036555,             0.00036555,             0.00036555
                     21,                 2.4638,                 2.0192,                  1.585,                0.02849,                0.22449,                0.15689,                0.08535,                 2.1385,                 3.1847,                 1.5291,             0.00038294,             0.00038294,             0.00038294
                     22,                 2.4845,                 1.9946,                 1.6811,                0.03418,                0.26122,                0.17472,                0.09137,                 2.1431,                 3.1411,                 1.5376,              0.0004002,              0.0004002,              0.0004002
                     23,                    2.3,                 1.9471,                 1.5373,                0.03711,                0.26463,                0.20822,                0.09093,                 2.1762,                 3.0488,                 1.5728,             0.00041733,             0.00041733,             0.00041733
                     24,                  2.372,                 1.9473,                 1.5398,                0.03096,                 0.2415,                0.18978,                0.09334,                 2.1836,                 2.8711,                 1.6033,             0.00043433,             0.00043433,             0.00043433
                     25,                 2.2359,                 1.8214,                 1.4938,                0.85416,                0.23127,                0.20662,                 0.0941,                 2.2083,                  2.661,                 1.6353,             0.00045119,             0.00045119,             0.00045119
                     26,                 2.3204,                 1.7562,                 1.6204,                0.90291,                 0.1258,                0.21051,                0.09388,                 2.2326,                 2.4386,                 1.6147,             0.00046792,             0.00046792,             0.00046792
                     27,                 2.3479,                 1.7874,                 1.5589,                0.89694,                0.17393,                0.21285,                0.10234,                 2.1521,                 2.2895,                 1.5655,             0.00048453,             0.00048453,             0.00048453
                     28,                 2.1662,                 1.7939,                 1.4863,                0.89694,                0.17393,                0.21285,                0.10234,                 2.1521,                 2.2895,                 1.5655,               0.000501,               0.000501,               0.000501
                     29,                 2.3682,                  1.754,                 1.5242,                0.89827,                0.16484,                0.22422,                 0.1139,                 2.1263,                 2.1641,                 1.5246,             0.00051733,             0.00051733,             0.00051733
                     30,                 2.4609,                 1.7311,                 1.5629,                0.93416,                0.14505,                0.21938,                0.11576,                 2.1195,                 2.1705,                  1.505,             0.00053354,             0.00053354,             0.00053354
                     31,                 2.0528,                 1.6021,                 1.4811,                0.93416,                0.14505,                0.21938,                0.11576,                 2.1195,                 2.1705,                  1.505,             0.00054961,             0.00054961,             0.00054961
                     32,                  2.162,                 1.6108,                 1.5264,                0.91943,                0.14024,                0.22188,                0.12233,                 2.0714,                 2.2299,                 1.5118,             0.00056555,             0.00056555,             0.00056555
                     33,                 2.0887,                 1.7338,                 1.4315,                0.91887,                0.15998,                0.23317,                0.12156,                 2.0337,                 2.2109,                 1.5383,             0.00058136,             0.00058136,             0.00058136
                     34,                 2.2503,                 1.8458,                 1.4688,                0.91887,                0.15998,                0.23317,                0.12156,                 2.0337,                 2.2109,                 1.5383,             0.00059704,             0.00059704,             0.00059704
                     35,                 2.3317,                 1.5329,                 1.5334,                0.81316,                0.24062,                0.32544,                0.15244,                 2.0301,                  1.962,                 1.5093,             0.00061258,             0.00061258,             0.00061258
                     36,                  2.288,                 1.5827,                  1.504,                0.80458,                0.27755,                0.41089,                 0.1621,                 2.0853,                  1.769,                 1.5333,             0.00062799,             0.00062799,             0.00062799
                     37,                 2.1766,                 1.5794,                 1.5256,                0.80458,                0.27755,                0.41089,                 0.1621,                 2.0853,                  1.769,                 1.5333,             0.00064328,             0.00064328,             0.00064328
                     38,                  2.012,                 1.6292,                 1.4572,                0.79907,                0.26757,                0.41522,                0.15894,                 2.0413,                 1.6834,                 1.5209,             0.00065843,             0.00065843,             0.00065843
                     39,                  2.159,                 1.5634,                 1.4821,                0.82174,                0.24722,                 0.4166,                0.18418,                 1.8971,                  1.597,                 1.4709,             0.00067344,             0.00067344,             0.00067344
                     40,                 2.0506,                 1.5449,                 1.4264,                0.82174,                0.24722,                 0.4166,                0.18418,                 1.8971,                  1.597,                 1.4709,             0.00068833,             0.00068833,             0.00068833
                     41,                 2.0535,                 1.4318,                 1.4845,                0.77238,                0.31038,                0.41979,                0.19512,                 1.8524,                 1.5276,                 1.4401,             0.00070308,             0.00070308,             0.00070308
                     42,                 1.8111,                 1.5218,                 1.3903,                0.82916,                0.29972,                0.43147,                0.21988,                 1.7508,                 1.4499,                 1.3892,              0.0007177,              0.0007177,              0.0007177
                     43,                  2.028,                  1.517,                 1.4253,                0.82916,                0.29972,                0.43147,                0.21988,                 1.7508,                 1.4499,                 1.3892,             0.00073219,             0.00073219,             0.00073219
                     44,                 1.7724,                 1.6287,                 1.3886,                0.72646,                0.42412,                0.45563,                0.24277,                 1.6446,                 1.4123,                 1.3662,             0.00074655,             0.00074655,             0.00074655
                     45,                 1.8996,                 1.6235,                 1.4094,                0.72646,                0.42412,                0.45563,                0.24277,                 1.6446,                 1.4123,                 1.3662,             0.00076077,             0.00076077,             0.00076077
                     46,                 1.9775,                 1.4752,                 1.4141,                0.70878,                0.48231,                0.45796,                0.26986,                  1.601,                   1.43,                 1.3767,             0.00077487,             0.00077487,             0.00077487
                     47,                 1.9128,                 1.5247,                 1.4209,                0.70878,                0.48231,                0.45796,                0.26986,                  1.601,                   1.43,                 1.3767,             0.00078883,             0.00078883,             0.00078883
                     48,                 1.7863,                 1.4974,                  1.418,                0.78445,                0.43614,                0.51979,                 0.2766,                 1.8355,                 1.3965,                 1.4464,             0.00080265,             0.00080265,             0.00080265
                     49,                 1.8163,                 1.4296,                 1.3666,                0.78445,                0.43614,                0.51979,                 0.2766,                 1.8355,                 1.3965,                 1.4464,             0.00081635,             0.00081635,             0.00081635
                     50,                 2.1708,                 1.4666,                 1.4642,                0.79423,                0.46499,                0.54018,                0.28143,                 1.8024,                  1.372,                 1.4486,             0.00082992,             0.00082992,             0.00082992
                     51,                 1.9758,                 1.4642,                 1.4333,                0.79423,                0.46499,                0.54018,                0.28143,                 1.8024,                  1.372,                 1.4486,               0.000835,               0.000835,               0.000835
                     52,                 1.7869,                 1.4307,                 1.3928,                0.87379,                0.40763,                0.56815,                0.30608,                 1.6601,                 1.3554,                 1.4182,              0.0008317,              0.0008317,              0.0008317
                     53,                 1.8457,                 1.3791,                 1.3643,                0.87379,                0.40763,                0.56815,                0.30608,                 1.6601,                 1.3554,                 1.4182,              0.0008284,              0.0008284,              0.0008284
                     54,                  1.804,                 1.6437,                 1.4343,                0.80977,                0.51645,                0.54407,                 0.2973,                 1.5766,                 1.2886,                 1.3429,              0.0008251,              0.0008251,              0.0008251
                     55,                  1.889,                 1.3687,                 1.4506,                0.80977,                0.51645,                0.54407,                 0.2973,                 1.5766,                 1.2886,                 1.3429,              0.0008218,              0.0008218,              0.0008218
                     56,                 1.9764,                 1.4964,                 1.3767,                0.78855,                0.47172,                0.56963,                 0.3196,                 1.5462,                 1.3085,                 1.3295,              0.0008185,              0.0008185,              0.0008185
                     57,                  1.722,                 1.3167,                 1.3517,                0.78855,                0.47172,                0.56963,                 0.3196,                 1.5462,                 1.3085,                 1.3295,              0.0008152,              0.0008152,              0.0008152
                     58,                  2.146,                 1.4523,                 1.4419,                0.73069,                0.55137,                0.57027,                0.32949,                 1.5149,                 1.2753,                 1.2991,              0.0008119,              0.0008119,              0.0008119
                     59,                 1.6668,                 1.3216,                 1.3977,                0.73069,                0.55137,                0.57027,                0.32949,                 1.5149,                 1.2753,                 1.2991,              0.0008086,              0.0008086,              0.0008086
                     60,                 1.7662,                 1.3757,                 1.3859,                 0.7801,                0.50675,                0.63154,                0.34239,                 1.5139,                 1.2246,                 1.2876,              0.0008053,              0.0008053,              0.0008053
                     61,                 1.7082,                 1.2517,                 1.3344,                 0.7801,                0.50675,                0.63154,                0.34239,                 1.5139,                 1.2246,                 1.2876,               0.000802,               0.000802,               0.000802
                     62,                 1.7134,                 1.3248,                  1.328,                0.85661,                0.50383,                0.68338,                0.37999,                 1.5296,                 1.1726,                 1.3014,              0.0007987,              0.0007987,              0.0007987
                     63,                 1.7722,                 1.2939,                 1.3723,                0.85661,                0.50383,                0.68338,                0.37999,                 1.5296,                 1.1726,                 1.3014,              0.0007954,              0.0007954,              0.0007954
                     64,                 2.3366,                 2.2488,                 1.5531,                0.93398,                0.50344,                0.71199,                0.40797,                 1.4652,                 1.1623,                 1.2764,              0.0007921,              0.0007921,              0.0007921
                     65,                 1.6759,                 1.2993,                 1.3438,                0.93398,                0.50344,                0.71199,                0.40797,                 1.4652,                 1.1623,                 1.2764,              0.0007888,              0.0007888,              0.0007888
                     66,                 1.8105,                 1.2961,                 1.4487,                0.95858,                0.50169,                 0.7276,                0.42155,                 1.4803,                 1.2107,                 1.2665,              0.0007855,              0.0007855,              0.0007855
                     67,                 1.7378,                 1.2696,                 1.3525,                0.95858,                0.50169,                 0.7276,                0.42155,                 1.4803,                 1.2107,                 1.2665,              0.0007822,              0.0007822,              0.0007822
                     68,                 1.7613,                 1.3334,                 1.3582,                0.72817,                0.62467,                0.74574,                0.44607,                 1.4309,                 1.1616,                 1.2554,              0.0007789,              0.0007789,              0.0007789
                     69,                 1.6462,                 1.2636,                 1.3271,                0.72817,                0.62467,                0.74574,                0.44607,                 1.4309,                 1.1616,                 1.2554,              0.0007756,              0.0007756,              0.0007756
                     70,                 1.6268,                  1.166,                 1.3115,                0.76814,                0.62699,                0.73278,                0.45333,                 1.3817,                  1.103,                 1.2401,              0.0007723,              0.0007723,              0.0007723
                     71,                   1.78,                 1.3285,                 1.4267,                0.76814,                0.62699,                0.73278,                0.45333,                 1.3817,                  1.103,                 1.2401,               0.000769,               0.000769,               0.000769
                     72,                 1.6988,                 1.1653,                 1.2617,                0.78072,                0.62821,                 0.7373,                0.43722,                 1.4836,                 1.0987,                 1.2486,              0.0007657,              0.0007657,              0.0007657
                     73,                 1.6089,                 1.2919,                 1.3322,                0.78072,                0.62821,                 0.7373,                0.43722,                 1.4836,                 1.0987,                 1.2486,              0.0007624,              0.0007624,              0.0007624
                     74,                 1.4774,                 1.2668,                  1.344,                0.78011,                0.64319,                0.73244,                0.39238,                 1.6704,                 1.1309,                 1.2678,              0.0007591,              0.0007591,              0.0007591
                     75,                 1.8195,                 1.2185,                 1.3199,                0.78011,                0.64319,                0.73244,                0.39238,                 1.6704,                 1.1309,                 1.2678,              0.0007558,              0.0007558,              0.0007558
                     76,                  1.602,                 1.1746,                 1.2685,                 0.9003,                0.57871,                0.78681,                0.39815,                 1.7097,                 1.1183,                 1.2715,              0.0007525,              0.0007525,              0.0007525
                     77,                 1.7952,                  1.186,                 1.2799,                 0.9003,                0.57871,                0.78681,                0.39815,                 1.7097,                 1.1183,                 1.2715,              0.0007492,              0.0007492,              0.0007492
                     78,                 1.5891,                 1.2025,                 1.2634,                0.81627,                 0.6691,                 0.7955,                0.43727,                  1.598,                 1.1012,                   1.26,              0.0007459,              0.0007459,              0.0007459
                     79,                 1.9416,                 1.2723,                 1.3355,                0.81627,                 0.6691,                 0.7955,                0.43727,                  1.598,                 1.1012,                   1.26,              0.0007426,              0.0007426,              0.0007426
                     80,                  1.491,                  1.281,                 1.3796,                0.59949,                0.79252,                0.79004,                0.47823,                 1.3728,                 1.0925,                 1.2292,              0.0007393,              0.0007393,              0.0007393
                     81,                 1.5013,                 1.1994,                 1.3061,                0.59949,                0.79252,                0.79004,                0.47823,                 1.3728,                 1.0925,                 1.2292,               0.000736,               0.000736,               0.000736
                     82,                 1.5109,                  1.144,                 1.2667,                0.71178,                0.77542,                0.78713,                0.50094,                 1.2923,                 1.1002,                  1.222,              0.0007327,              0.0007327,              0.0007327
                     83,                    1.6,                 1.2213,                  1.338,                0.71178,                0.77542,                0.78713,                0.50094,                 1.2923,                 1.1002,                  1.222,              0.0007294,              0.0007294,              0.0007294
                     84,                 1.5845,                 1.2001,                 1.3208,                0.79741,                0.78793,                0.82877,                0.53032,                 1.3462,                  1.148,                 1.2286,              0.0007261,              0.0007261,              0.0007261
                     85,                 1.6242,                 1.2169,                 1.2777,                0.79741,                0.78793,                0.82877,                0.53032,                 1.3462,                  1.148,                 1.2286,              0.0007228,              0.0007228,              0.0007228
                     86,                 1.5077,                 1.1091,                 1.2765,                0.75908,                0.80276,                0.85514,                0.50224,                 1.4162,                 1.1616,                 1.2183,              0.0007195,              0.0007195,              0.0007195
                     87,                  1.481,                   1.12,                 1.2412,                0.75908,                0.80276,                0.85514,                0.50224,                 1.4162,                 1.1616,                 1.2183,              0.0007162,              0.0007162,              0.0007162
                     88,                 1.6795,                 1.1434,                  1.309,                0.80618,                0.83228,                0.87339,                0.50431,                 1.4118,                 1.0951,                 1.2093,              0.0007129,              0.0007129,              0.0007129
                     89,                 1.5563,                 1.2943,                 1.2607,                0.80618,                0.83228,                0.87339,                0.50431,                 1.4118,                 1.0951,                 1.2093,              0.0007096,              0.0007096,              0.0007096
                     90,                 1.6474,                 1.1592,                 1.2931,                0.75535,                0.89473,                0.89252,                0.54608,                 1.3795,                 1.0407,                 1.2086,              0.0007063,              0.0007063,              0.0007063
                     91,                 1.4745,                  1.094,                 1.2739,                0.75535,                0.89473,                0.89252,                0.54608,                 1.3795,                 1.0407,                 1.2086,               0.000703,               0.000703,               0.000703
                     92,                 1.6247,                 1.1595,                 1.2828,                0.68189,                  0.816,                0.88256,                0.56364,                 1.3511,                 1.0346,                  1.184,              0.0006997,              0.0006997,              0.0006997
                     93,                 1.6641,                 1.1501,                 1.2478,                0.68189,                  0.816,                0.88256,                0.56364,                 1.3511,                 1.0346,                  1.184,              0.0006964,              0.0006964,              0.0006964
                     94,                  1.553,                 1.1626,                 1.2507,                0.81279,                0.66507,                0.88284,                0.57227,                 1.3194,                 1.0313,                 1.1671,              0.0006931,              0.0006931,              0.0006931
                     95,                 1.6635,                 1.1502,                 1.2786,                0.81279,                0.66507,                0.88284,                0.57227,                 1.3194,                 1.0313,                 1.1671,              0.0006898,              0.0006898,              0.0006898
                     96,                 1.6192,                 1.1143,                  1.278,                0.66567,                0.81986,                0.89404,                0.59153,                 1.2369,                 1.0065,                 1.1658,              0.0006865,              0.0006865,              0.0006865
                     97,                 2.0201,                 1.2564,                 1.3224,                0.66567,                0.81986,                0.89404,                0.59153,                 1.2369,                 1.0065,                 1.1658,              0.0006832,              0.0006832,              0.0006832
                     98,                 1.5967,                 1.1335,                  1.293,                0.76489,                0.76789,                0.89493,                 0.6191,                 1.2309,                 0.9714,                 1.1597,              0.0006799,              0.0006799,              0.0006799
                     99,                 1.6078,                 1.1735,                 1.2596,                0.76489,                0.76789,                0.89493,                 0.6191,                 1.2309,                 0.9714,                 1.1597,              0.0006766,              0.0006766,              0.0006766
                    100,                 1.6382,                 1.1843,                 1.2845,                 0.7327,                0.84443,                0.89883,                0.61656,                 1.2473,                0.95332,                 1.1617,              0.0006733,              0.0006733,              0.0006733
                    101,                 1.5106,                 1.0906,                 1.2604,                 0.7327,                0.84443,                0.89883,                0.61656,                 1.2473,                0.95332,                 1.1617,                0.00067,                0.00067,                0.00067
                    102,                 1.6451,                 1.3158,                 1.2893,                0.74317,                0.87124,                0.90686,                0.62229,                 1.2477,                0.93091,                 1.1694,              0.0006667,              0.0006667,              0.0006667
                    103,                 1.3801,                   1.03,                 1.1942,                0.74317,                0.87124,                0.90686,                0.62229,                 1.2477,                0.93091,                 1.1694,              0.0006634,              0.0006634,              0.0006634
                    104,                 1.3911,                 1.0572,                 1.2164,                0.90842,                0.76503,                0.91102,                0.58809,                 1.2629,                0.92329,                 1.1717,              0.0006601,              0.0006601,              0.0006601
                    105,                 1.4439,                 1.0851,                 1.1857,                0.90842,                0.76503,                0.91102,                0.58809,                 1.2629,                0.92329,                 1.1717,              0.0006568,              0.0006568,              0.0006568
                    106,                 1.5625,                 1.1389,                 1.2742,                0.85911,                0.87081,                0.92083,                0.56945,                  1.312,                0.90381,                 1.1658,              0.0006535,              0.0006535,              0.0006535
                    107,                 1.6634,                 1.2127,                 1.2551,                0.85911,                0.87081,                0.92083,                0.56945,                  1.312,                0.90381,                 1.1658,              0.0006502,              0.0006502,              0.0006502
                    108,                 1.4937,                 1.1023,                 1.2558,                0.81736,                0.84523,                0.92474,                0.59539,                 1.2698,                0.87269,                 1.1625,              0.0006469,              0.0006469,              0.0006469
                    109,                 1.6137,                 1.0754,                 1.2167,                0.81736,                0.84523,                0.92474,                0.59539,                 1.2698,                0.87269,                 1.1625,              0.0006436,              0.0006436,              0.0006436
                    110,                 1.4119,                 1.0454,                 1.2114,                0.80577,                0.87746,                0.94351,                0.62873,                 1.2382,                 0.8762,                 1.1573,              0.0006403,              0.0006403,              0.0006403
                    111,                 1.4921,                 1.0761,                 1.2517,                0.80577,                0.87746,                0.94351,                0.62873,                 1.2382,                 0.8762,                 1.1573,               0.000637,               0.000637,               0.000637
                    112,                 1.3695,                 1.0265,                 1.1821,                0.81212,                0.90663,                0.94712,                0.64546,                 1.2025,                0.87694,                 1.1418,              0.0006337,              0.0006337,              0.0006337
                    113,                 1.3113,                0.96337,                 1.2117,                0.81212,                0.90663,                0.94712,                0.64546,                 1.2025,                0.87694,                 1.1418,              0.0006304,              0.0006304,              0.0006304
                    114,                  1.379,                 1.0674,                 1.2386,                0.80915,                0.89734,                0.94225,                0.61713,                 1.2346,                0.90507,                 1.1427,              0.0006271,              0.0006271,              0.0006271
                    115,                 1.5578,                 1.0976,                 1.2268,                0.80915,                0.89734,                0.94225,                0.61713,                 1.2346,                0.90507,                 1.1427,              0.0006238,              0.0006238,              0.0006238
                    116,                  1.398,                0.99212,                  1.271,                  0.871,                0.87246,                0.95131,                0.64272,                 1.2012,                0.92069,                 1.1458,              0.0006205,              0.0006205,              0.0006205
                    117,                 1.5527,                 1.0356,                 1.2457,                  0.871,                0.87246,                0.95131,                0.64272,                 1.2012,                0.92069,                 1.1458,              0.0006172,              0.0006172,              0.0006172
                    118,                 1.5628,                 1.0641,                 1.2424,                0.89935,                0.89024,                0.95826,                0.68458,                 1.1447,                0.87675,                 1.1359,              0.0006139,              0.0006139,              0.0006139
                    119,                 1.4805,                0.98701,                 1.2396,                0.89935,                0.89024,                0.95826,                0.68458,                 1.1447,                0.87675,                 1.1359,              0.0006106,              0.0006106,              0.0006106
                    120,                  1.369,                 1.0884,                  1.156,                0.84776,                0.87605,                0.95796,                0.69728,                 1.1647,                0.85648,                 1.1368,              0.0006073,              0.0006073,              0.0006073
                    121,                 1.3545,                0.95434,                 1.2332,                0.84776,                0.87605,                0.95796,                0.69728,                 1.1647,                0.85648,                 1.1368,               0.000604,               0.000604,               0.000604
                    122,                 1.3364,                 1.0123,                 1.2339,                0.90735,                0.89598,                0.96288,                0.68864,                 1.1687,                0.83581,                 1.1367,              0.0006007,              0.0006007,              0.0006007
                    123,                 1.4909,                0.97823,                 1.2628,                0.90735,                0.89598,                0.96288,                0.68864,                 1.1687,                0.83581,                 1.1367,              0.0005974,              0.0005974,              0.0005974
                    124,                 1.3867,                0.95106,                 1.2339,                0.92654,                0.91584,                0.96898,                0.68196,                 1.1643,                0.81504,                 1.1321,              0.0005941,              0.0005941,              0.0005941
                    125,                 1.4089,                 1.0279,                 1.2357,                0.92654,                0.91584,                0.96898,                0.68196,                 1.1643,                0.81504,                 1.1321,              0.0005908,              0.0005908,              0.0005908
                    126,                 1.3809,                 1.0143,                 1.1845,                0.93017,                0.90941,                0.96734,                0.69305,                 1.1574,                0.79248,                 1.1333,              0.0005875,              0.0005875,              0.0005875
                    127,                 1.4801,                 1.0243,                 1.2179,                0.93017,                0.90941,                0.96734,                0.69305,                 1.1574,                0.79248,                 1.1333,              0.0005842,              0.0005842,              0.0005842
                    128,                 1.4547,                0.97499,                 1.2296,                0.93441,                0.93335,                0.96733,                0.71025,                 1.1451,                0.78377,                 1.1251,              0.0005809,              0.0005809,              0.0005809
                    129,                 1.3828,                0.98908,                 1.2332,                0.93441,                0.93335,                0.96733,                0.71025,                 1.1451,                0.78377,                 1.1251,              0.0005776,              0.0005776,              0.0005776
                    130,                 1.5434,                 1.0961,                 1.2046,                0.94677,                0.92925,                 0.9632,                0.70578,                 1.1862,                0.79589,                 1.1409,              0.0005743,              0.0005743,              0.0005743
                    131,                 1.3986,                 1.1145,                 1.2279,                0.94677,                0.92925,                 0.9632,                0.70578,                 1.1862,                0.79589,                 1.1409,               0.000571,               0.000571,               0.000571
                    132,                 1.5444,                 1.0327,                 1.2277,                0.94776,                0.91471,                0.96331,                0.70227,                 1.2104,                0.78805,                 1.1358,              0.0005677,              0.0005677,              0.0005677
                    133,                 1.3449,                0.94607,                 1.1643,                0.94776,                0.91471,                0.96331,                0.70227,                 1.2104,                0.78805,                 1.1358,              0.0005644,              0.0005644,              0.0005644
                    134,                 1.4154,                0.99362,                 1.2313,                0.93885,                0.90765,                0.96444,                0.71551,                 1.1688,                0.78452,                 1.1133,              0.0005611,              0.0005611,              0.0005611
                    135,                  1.316,                0.94925,                 1.1933,                0.93885,                0.90765,                0.96444,                0.71551,                 1.1688,                0.78452,                 1.1133,              0.0005578,              0.0005578,              0.0005578
                    136,                 1.4042,                0.93099,                 1.1483,                 0.9378,                0.89062,                0.96923,                 0.7052,                 1.1717,                0.77538,                 1.1061,              0.0005545,              0.0005545,              0.0005545
                    137,                 1.2103,                0.91312,                 1.1194,                 0.9378,                0.89062,                0.96923,                 0.7052,                 1.1717,                0.77538,                 1.1061,              0.0005512,              0.0005512,              0.0005512
                    138,                 1.2794,                0.90308,                 1.1631,                0.92898,                0.88048,                 0.9695,                0.69102,                 1.1802,                0.77403,                 1.0945,              0.0005479,              0.0005479,              0.0005479
                    139,                 1.3218,                0.98901,                 1.1882,                0.92898,                0.88048,                 0.9695,                0.69102,                 1.1802,                0.77403,                 1.0945,              0.0005446,              0.0005446,              0.0005446
                    140,                 1.4971,                 1.0443,                 1.2307,                0.93474,                0.88317,                0.96974,                0.68482,                 1.1887,                0.78307,                 1.1025,              0.0005413,              0.0005413,              0.0005413
                    141,                 1.4458,                 0.9964,                 1.1771,                0.93474,                0.88317,                0.96974,                0.68482,                 1.1887,                0.78307,                 1.1025,               0.000538,               0.000538,               0.000538
                    142,                 1.4299,                 0.9897,                 1.1486,                0.92057,                0.88661,                0.97222,                0.71734,                 1.1144,                0.78395,                 1.1112,              0.0005347,              0.0005347,              0.0005347
                    143,                 1.3412,                0.92659,                 1.2106,                0.92057,                0.88661,                0.97222,                0.71734,                 1.1144,                0.78395,                 1.1112,              0.0005314,              0.0005314,              0.0005314
                    144,                 1.3731,                 1.0109,                 1.2502,                0.90684,                0.90896,                0.97384,                0.73154,                 1.1148,                0.77732,                 1.1149,              0.0005281,              0.0005281,              0.0005281
                    145,                 1.4384,                 0.9478,                  1.173,                0.90684,                0.90896,                0.97384,                0.73154,                 1.1148,                0.77732,                 1.1149,              0.0005248,              0.0005248,              0.0005248
                    146,                 1.3425,                0.94157,                 1.1983,                 0.9049,                0.92334,                0.98287,                 0.7231,                 1.1273,                0.77422,                 1.1167,              0.0005215,              0.0005215,              0.0005215
                    147,                 1.2408,                0.98838,                 1.1614,                 0.9049,                0.92334,                0.98287,                 0.7231,                 1.1273,                0.77422,                 1.1167,              0.0005182,              0.0005182,              0.0005182
                    148,                 1.2571,                0.91303,                 1.1593,                0.91967,                0.93171,                0.98385,                0.72379,                 1.1195,                0.76923,                 1.1147,              0.0005149,              0.0005149,              0.0005149
                    149,                 1.3285,                0.95572,                 1.1286,                0.91967,                0.93171,                0.98385,                0.72379,                 1.1195,                0.76923,                 1.1147,              0.0005116,              0.0005116,              0.0005116
                    150,                 1.3206,                0.96452,                 1.2309,                0.90485,                0.95077,                0.98619,                 0.7103,                 1.1278,                0.79911,                 1.1072,              0.0005083,              0.0005083,              0.0005083
                    151,                 1.2605,                0.92539,                 1.1709,                0.90485,                0.95077,                0.98619,                 0.7103,                 1.1278,                0.79911,                 1.1072,               0.000505,               0.000505,               0.000505
                    152,                  1.317,                0.89277,                 1.1753,                0.91626,                0.96165,                0.98764,                0.70967,                 1.1778,                0.82657,                  1.108,              0.0005017,              0.0005017,              0.0005017
                    153,                 1.3487,                0.95923,                 1.1422,                0.91626,                0.96165,                0.98764,                0.70967,                 1.1778,                0.82657,                  1.108,              0.0004984,              0.0004984,              0.0004984
