                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    168,                 0.9602,                0.83187,                 1.0233,                0.95028,                0.88012,                 0.9906,                0.78721,                0.93788,                0.75504,                0.98877,             0.00082841,             0.00082841,             0.00082841
                    169,                 0.9702,                0.80347,                0.99443,                0.95028,                0.88012,                 0.9906,                0.78721,                0.93788,                0.75504,                0.98877,             0.00082672,             0.00082672,             0.00082672
                    170,                 1.0199,                0.82333,                 1.0036,                0.89617,                0.95692,                0.99101,                0.77157,                0.92098,                0.75901,                0.99962,             0.00082503,             0.00082503,             0.00082503
                    171,                 0.9872,                0.79331,                  1.014,                0.89617,                0.95692,                0.99101,                0.77157,                0.92098,                0.75901,                0.99962,             0.00082334,             0.00082334,             0.00082334
                    172,                0.96076,                0.77223,                 1.0329,                0.95423,                0.92225,                0.99178,                0.78002,                0.90421,                0.74888,                0.99622,             0.00082164,             0.00082164,             0.00082164
                    173,                 1.0107,                0.81313,                 1.0108,                0.95423,                0.92225,                0.99178,                0.78002,                0.90421,                0.74888,                0.99622,             0.00081995,             0.00081995,             0.00081995
                    174,                 1.0329,                0.79261,                 1.0229,                0.95443,                0.93837,                0.99061,                0.78433,                0.92835,                0.76264,                0.99483,             0.00081826,             0.00081826,             0.00081826
                    175,                0.96606,                0.76998,                 1.0558,                0.95443,                0.93837,                0.99061,                0.78433,                0.92835,                0.76264,                0.99483,             0.00081657,             0.00081657,             0.00081657
                    176,                 1.1098,                0.81634,                 1.0136,                 0.9421,                0.95128,                0.99207,                0.79023,                0.93515,                0.75253,                 1.0002,             0.00081488,             0.00081488,             0.00081488
                    177,                 1.0301,                0.81543,                 1.0074,                 0.9421,                0.95128,                0.99207,                0.79023,                0.93515,                0.75253,                 1.0002,             0.00081318,             0.00081318,             0.00081318
                    178,                 1.0754,                0.80514,                 1.0005,                0.94391,                0.95144,                0.99226,                0.80511,                0.89771,                0.72328,                0.99085,             0.00081149,             0.00081149,             0.00081149
                    179,                0.92282,                0.74025,                 1.0056,                0.94391,                0.95144,                0.99226,                0.80511,                0.89771,                0.72328,                0.99085,              0.0008098,              0.0008098,              0.0008098
                    180,                0.94462,                0.73798,                 0.9871,                0.94258,                0.96647,                0.99238,                0.81241,                0.82012,                0.68791,                0.95661,             0.00080811,             0.00080811,             0.00080811
                    181,                0.95706,                0.78729,                0.98838,                0.94258,                0.96647,                0.99238,                0.81241,                0.82012,                0.68791,                0.95661,             0.00080642,             0.00080642,             0.00080642
                    182,                0.93866,                0.80672,                 1.0061,                 0.9775,                0.93722,                0.99236,                0.81966,                 0.8073,                 0.6702,                0.94641,             0.00080472,             0.00080472,             0.00080472
                    183,                0.94056,                0.77268,                 1.0272,                 0.9775,                0.93722,                0.99236,                0.81966,                 0.8073,                 0.6702,                0.94641,             0.00080303,             0.00080303,             0.00080303
                    184,                 1.0091,                  0.813,                 1.0075,                0.98395,                0.93916,                0.99296,                0.82858,                0.77812,                0.65548,                0.94806,             0.00080134,             0.00080134,             0.00080134
                    185,                0.92342,                0.75968,                0.97917,                0.98395,                0.93916,                0.99296,                0.82858,                0.77812,                0.65548,                0.94806,             0.00079965,             0.00079965,             0.00079965
                    186,                 1.1694,                0.90329,                 1.0186,                 0.9211,                 0.9791,                0.98879,                0.82553,                 0.7922,                0.64245,                0.95573,             0.00079795,             0.00079795,             0.00079795
                    187,                   1.05,                0.80159,                0.97516,                 0.9211,                 0.9791,                0.98879,                0.82553,                 0.7922,                0.64245,                0.95573,             0.00079626,             0.00079626,             0.00079626
                    188,                 1.0464,                0.81597,                0.98397,                0.97665,                0.93371,                0.99312,                0.80658,                0.83222,                0.65429,                0.96957,             0.00079457,             0.00079457,             0.00079457
                    189,                 1.0294,                0.81122,                0.99507,                0.97665,                0.93371,                0.99312,                0.80658,                0.83222,                0.65429,                0.96957,             0.00079288,             0.00079288,             0.00079288
                    190,                0.99581,                0.78388,                0.98513,                0.98081,                0.93195,                0.99373,                0.81251,                0.84893,                0.67484,                0.97011,             0.00079119,             0.00079119,             0.00079119
                    191,                 1.0681,                 0.8471,                0.97186,                0.98081,                0.93195,                0.99373,                0.81251,                0.84893,                0.67484,                0.97011,             0.00078949,             0.00078949,             0.00078949
                    192,                 1.0831,                0.82094,                 1.0179,                0.97498,                0.94129,                0.99318,                0.80786,                 0.8301,                0.69085,                0.95916,              0.0007878,              0.0007878,              0.0007878
                    193,                0.98032,                0.77201,                0.98665,                0.97498,                0.94129,                0.99318,                0.80786,                 0.8301,                0.69085,                0.95916,             0.00078611,             0.00078611,             0.00078611
                    194,                0.93677,                0.76959,                 0.9932,                0.97517,                0.95021,                0.99261,                0.81678,                0.78369,                0.67443,                0.94997,             0.00078442,             0.00078442,             0.00078442
                    195,                0.98929,                0.76911,                0.99701,                0.97517,                0.95021,                0.99261,                0.81678,                0.78369,                0.67443,                0.94997,             0.00078273,             0.00078273,             0.00078273
                    196,                0.88983,                0.76229,                 1.0018,                0.97509,                0.95003,                0.99272,                 0.8165,                0.78012,                0.67315,                0.94924,             0.00078103,             0.00078103,             0.00078103
                    197,                0.89807,                0.73842,                0.96714,                0.97509,                0.95003,                0.99272,                 0.8165,                0.78012,                0.67315,                0.94924,             0.00077934,             0.00077934,             0.00077934
                    198,                0.92782,                0.81964,                0.99432,                0.96071,                0.97313,                0.99316,                0.83577,                0.76577,                0.63604,                 0.9433,             0.00077765,             0.00077765,             0.00077765
                    199,                0.94976,                0.75529,                 1.0033,                0.96071,                0.97313,                0.99316,                0.83577,                0.76577,                0.63604,                 0.9433,             0.00077596,             0.00077596,             0.00077596
                    200,                0.96077,                0.88411,                0.96402,                0.96523,                0.96754,                 0.9934,                0.82126,                0.83975,                0.64133,                0.95671,             0.00077426,             0.00077426,             0.00077426
                    201,                 1.0268,                 0.8161,                 1.0325,                0.96523,                0.96754,                 0.9934,                0.82126,                0.83975,                0.64133,                0.95671,             0.00077257,             0.00077257,             0.00077257
                    202,                0.91471,                0.74839,                 1.0077,                0.97419,                0.95814,                0.99322,                0.78804,                0.96619,                0.67334,                0.96404,             0.00077088,             0.00077088,             0.00077088
                    203,                0.96394,                0.76143,                0.97378,                0.97419,                0.95814,                0.99322,                0.78804,                0.96619,                0.67334,                0.96404,             0.00076919,             0.00076919,             0.00076919
                    204,                0.92825,                0.75778,                0.99076,                0.97852,                0.93363,                0.99276,                0.80675,                0.88711,                0.65735,                0.94769,              0.0007675,              0.0007675,              0.0007675
                    205,                0.90035,                0.74428,                0.96565,                0.97852,                0.93363,                0.99276,                0.80675,                0.88711,                0.65735,                0.94769,              0.0007658,              0.0007658,              0.0007658
                    206,                0.95007,                0.76225,                0.96787,                0.96404,                0.93286,                 0.9925,                0.81991,                0.76979,                0.65265,                0.93572,             0.00076411,             0.00076411,             0.00076411
                    207,                0.87651,                0.71685,                0.96431,                0.96404,                0.93286,                 0.9925,                0.81991,                0.76979,                0.65265,                0.93572,             0.00076242,             0.00076242,             0.00076242
                    208,                 1.0275,                0.78664,                0.93802,                0.95712,                0.93954,                0.99285,                0.80925,                0.82432,                0.65264,                0.94397,             0.00076073,             0.00076073,             0.00076073
                    209,                0.99399,                 0.7464,                0.97656,                0.95712,                0.93954,                0.99285,                0.80925,                0.82432,                0.65264,                0.94397,             0.00075904,             0.00075904,             0.00075904
                    210,                 0.9232,                0.75625,                 0.9565,                0.94935,                 0.9616,                0.99239,                0.80629,                0.83986,                0.64783,                0.94702,             0.00075734,             0.00075734,             0.00075734
                    211,                0.86619,                0.73185,                0.97312,                0.94935,                 0.9616,                0.99239,                0.80629,                0.83986,                0.64783,                0.94702,             0.00075565,             0.00075565,             0.00075565
                    212,                0.92483,                0.73463,                0.98649,                0.95874,                0.95147,                0.99185,                0.81904,                0.80657,                0.66111,                 0.9398,             0.00075396,             0.00075396,             0.00075396
                    213,                0.95308,                0.74387,                 1.0024,                0.95874,                0.95147,                0.99185,                0.81904,                0.80657,                0.66111,                 0.9398,             0.00075227,             0.00075227,             0.00075227
                    214,                0.95599,                0.74454,                0.97478,                0.95348,                0.94418,                 0.9909,                0.81722,                0.83334,                0.70045,                 0.9322,             0.00075057,             0.00075057,             0.00075057
                    215,                0.92251,                0.76939,                  1.008,                0.95348,                0.94418,                 0.9909,                0.81722,                0.83334,                0.70045,                 0.9322,             0.00074888,             0.00074888,             0.00074888
                    216,                 1.1143,                0.77577,                0.98161,                0.95362,                0.94028,                0.98852,                 0.8191,                0.83275,                0.71179,                0.93569,             0.00074719,             0.00074719,             0.00074719
                    217,                0.91431,                0.72894,                0.97113,                0.95362,                0.94028,                0.98852,                 0.8191,                0.83275,                0.71179,                0.93569,              0.0007455,              0.0007455,              0.0007455
                    218,                 1.1391,                0.79981,                0.97989,                0.96128,                0.94434,                0.98984,                 0.8048,                0.78525,                0.69057,                0.92468,             0.00074381,             0.00074381,             0.00074381
                    219,                0.93638,                0.74525,                0.95523,                0.96128,                0.94434,                0.98984,                 0.8048,                0.78525,                0.69057,                0.92468,             0.00074211,             0.00074211,             0.00074211
                    220,                0.92081,                0.71871,                0.95954,                0.95173,                0.95281,                0.99023,                0.79008,                0.79254,                0.68021,                0.92521,             0.00074042,             0.00074042,             0.00074042
                    221,                 1.0725,                0.76895,                 1.0148,                0.95173,                0.95281,                0.99023,                0.79008,                0.79254,                0.68021,                0.92521,             0.00073873,             0.00073873,             0.00073873
                    222,                 1.0207,                 0.7801,                0.94073,                0.95347,                0.95209,                0.98909,                0.78583,                 0.8131,                0.68055,                0.93331,             0.00073704,             0.00073704,             0.00073704
                    223,                  1.012,                0.77911,                0.99192,                0.95347,                0.95209,                0.98909,                0.78583,                 0.8131,                0.68055,                0.93331,             0.00073535,             0.00073535,             0.00073535
                    224,                0.99851,                 0.7552,                0.97074,                0.96221,                0.93961,                0.98737,                0.79456,                0.79032,                0.68697,                0.93774,             0.00073365,             0.00073365,             0.00073365
                    225,                0.94234,                0.75008,                0.96109,                0.96221,                0.93961,                0.98737,                0.79456,                0.79032,                0.68697,                0.93774,             0.00073196,             0.00073196,             0.00073196
                    226,                0.91136,                0.75422,                0.97018,                0.96056,                0.95148,                 0.9886,                 0.7934,                0.92773,                0.69825,                 0.9561,             0.00073027,             0.00073027,             0.00073027
                    227,                  1.046,                0.74497,                0.98195,                0.96056,                0.95148,                 0.9886,                 0.7934,                0.92773,                0.69825,                 0.9561,             0.00072858,             0.00072858,             0.00072858
                    228,                0.95661,                0.75606,                0.98214,                0.96825,                0.94506,                0.98961,                0.78582,                 1.0572,                0.71209,                0.96862,             0.00072688,             0.00072688,             0.00072688
                    229,                 1.4727,                0.98016,                0.99259,                0.96825,                0.94506,                0.98961,                0.78582,                 1.0572,                0.71209,                0.96862,             0.00072519,             0.00072519,             0.00072519
                    230,                 1.0683,                0.75813,                  1.011,                0.95866,                0.95441,                0.99221,                0.78497,                  1.041,                0.70306,                 0.9524,              0.0007235,              0.0007235,              0.0007235
                    231,                 1.1329,                0.75553,                 0.9943,                0.95866,                0.95441,                0.99221,                0.78497,                  1.041,                0.70306,                 0.9524,             0.00072181,             0.00072181,             0.00072181
                    232,                 1.3902,                0.78535,                0.99865,                0.96089,                0.95389,                0.99335,                0.78319,                0.91571,                0.67162,                0.93915,             0.00072012,             0.00072012,             0.00072012
                    233,                 1.1123,                0.76128,                0.98901,                0.96089,                0.95389,                0.99335,                0.78319,                0.91571,                0.67162,                0.93915,             0.00071842,             0.00071842,             0.00071842
                    234,                0.98467,                0.72452,                0.96935,                0.96621,                0.96294,                0.99247,                0.77136,                0.84197,                0.65906,                0.95247,             0.00071673,             0.00071673,             0.00071673
                    235,                 1.1401,                0.87631,                 0.9598,                0.96621,                0.96294,                0.99247,                0.77136,                0.84197,                0.65906,                0.95247,             0.00071504,             0.00071504,             0.00071504
                    236,                  1.041,                0.75532,                0.99538,                0.96876,                0.96599,                0.99252,                0.77346,                0.86492,                0.64397,                0.95246,             0.00071335,             0.00071335,             0.00071335
                    237,                0.94733,                0.75868,                0.98001,                0.96876,                0.96599,                0.99252,                0.77346,                0.86492,                0.64397,                0.95246,             0.00071166,             0.00071166,             0.00071166
                    238,                 1.0625,                0.83479,                   1.02,                0.95794,                0.96315,                0.99277,                 0.7986,                0.83583,                0.64866,                0.93939,             0.00070996,             0.00070996,             0.00070996
                    239,                0.99447,                0.75292,                 0.9728,                0.95794,                0.96315,                0.99277,                 0.7986,                0.83583,                0.64866,                0.93939,             0.00070827,             0.00070827,             0.00070827
                    240,                0.98577,                0.75786,                0.98048,                0.96679,                0.94127,                0.99161,                0.79695,                0.86575,                0.70733,                0.93629,             0.00070658,             0.00070658,             0.00070658
                    241,                 1.0202,                0.79429,                0.97115,                0.96679,                0.94127,                0.99161,                0.79695,                0.86575,                0.70733,                0.93629,             0.00070489,             0.00070489,             0.00070489
                    242,                0.94099,                0.72816,                0.95595,                0.94473,                0.95889,                0.98898,                0.76288,                 1.0073,                0.76477,                0.95039,             0.00070319,             0.00070319,             0.00070319
                    243,                0.96437,                0.75087,                0.98255,                0.94473,                0.95889,                0.98898,                0.76288,                 1.0073,                0.76477,                0.95039,              0.0007015,              0.0007015,              0.0007015
                    244,                0.95319,                0.74747,                0.98571,                0.95283,                0.95682,                0.99008,                0.78397,                0.88873,                0.71213,                0.93426,             0.00069981,             0.00069981,             0.00069981
                    245,                 0.9709,                0.74469,                0.96935,                0.95283,                0.95682,                0.99008,                0.78397,                0.88873,                0.71213,                0.93426,             0.00069812,             0.00069812,             0.00069812
                    246,                0.91017,                0.71995,                0.97032,                0.96988,                0.94387,                0.99181,                0.82233,                0.71928,                 0.6106,                0.90873,             0.00069643,             0.00069643,             0.00069643
                    247,                  1.011,                0.77051,                0.97133,                0.96988,                0.94387,                0.99181,                0.82233,                0.71928,                 0.6106,                0.90873,             0.00069473,             0.00069473,             0.00069473
                    248,                0.90412,                0.72703,                0.93248,                0.94817,                 0.9746,                0.99233,                0.81524,                0.75172,                0.58723,                0.92125,             0.00069304,             0.00069304,             0.00069304
                    249,                0.96127,                0.76108,                0.93689,                0.94817,                 0.9746,                0.99233,                0.81524,                0.75172,                0.58723,                0.92125,             0.00069135,             0.00069135,             0.00069135
                    250,                0.85644,                0.68326,                0.94936,                0.96492,                 0.9535,                0.99199,                 0.7752,                0.87654,                0.63135,                 0.9448,             0.00068966,             0.00068966,             0.00068966
                    251,                0.97352,                0.74374,                0.97967,                0.96492,                 0.9535,                0.99199,                 0.7752,                0.87654,                0.63135,                 0.9448,             0.00068797,             0.00068797,             0.00068797
                    252,                0.83621,                0.69385,                0.97724,                0.95576,                0.95586,                0.99193,                0.81139,                0.76547,                0.60665,                0.92652,             0.00068627,             0.00068627,             0.00068627
                    253,                 0.9465,                0.72334,                0.94761,                0.95576,                0.95586,                0.99193,                0.81139,                0.76547,                0.60665,                0.92652,             0.00068458,             0.00068458,             0.00068458
                    254,                0.83621,                0.67655,                0.94931,                0.93929,                0.95367,                0.99183,                0.82446,                0.72798,                0.59726,                0.92094,             0.00068289,             0.00068289,             0.00068289
                    255,                0.91219,                0.72962,                0.96327,                0.93929,                0.95367,                0.99183,                0.82446,                0.72798,                0.59726,                0.92094,              0.0006812,              0.0006812,              0.0006812
                    256,                0.89419,                0.72913,                0.94817,                0.94006,                0.95322,                0.99174,                0.82034,                0.68973,                0.59287,                0.91222,              0.0006795,              0.0006795,              0.0006795
                    257,                0.86017,                0.69204,                0.96384,                0.94006,                0.95322,                0.99174,                0.82034,                0.68973,                0.59287,                0.91222,             0.00067781,             0.00067781,             0.00067781
                    258,                0.97229,                0.96962,                0.93299,                0.95954,                0.94925,                 0.9923,                0.82216,                0.69895,                0.58844,                0.91127,             0.00067612,             0.00067612,             0.00067612
                    259,                0.81883,                0.67221,                0.92835,                0.95954,                0.94925,                 0.9923,                0.82216,                0.69895,                0.58844,                0.91127,             0.00067443,             0.00067443,             0.00067443
                    260,                0.84522,                0.69509,                0.94676,                0.96471,                0.95522,                0.99214,                0.82844,                0.75568,                0.58947,                0.91171,             0.00067274,             0.00067274,             0.00067274
                    261,                0.91634,                0.70632,                0.96317,                0.96471,                0.95522,                0.99214,                0.82844,                0.75568,                0.58947,                0.91171,             0.00067104,             0.00067104,             0.00067104
                    262,                0.86238,                0.66527,                0.94778,                0.96496,                  0.965,                0.99182,                0.82909,                0.74778,                0.58593,                 0.9067,             0.00066935,             0.00066935,             0.00066935
                    263,                0.84554,                0.66309,                0.97556,                0.96496,                  0.965,                0.99182,                0.82909,                0.74778,                0.58593,                 0.9067,             0.00066766,             0.00066766,             0.00066766
                    264,                  0.935,                0.70676,                0.96448,                0.96771,                0.96119,                0.99063,                0.81934,                0.73142,                0.58719,                0.90222,             0.00066597,             0.00066597,             0.00066597
                    265,                 0.8778,                0.70733,                0.94045,                0.96771,                0.96119,                0.99063,                0.81934,                0.73142,                0.58719,                0.90222,             0.00066428,             0.00066428,             0.00066428
                    266,                0.85936,                0.68666,                0.93843,                0.95966,                0.97015,                0.99255,                0.82408,                0.73664,                0.58257,                0.89465,             0.00066258,             0.00066258,             0.00066258
                    267,                 0.9743,                0.75759,                0.92553,                0.95966,                0.97015,                0.99255,                0.82408,                0.73664,                0.58257,                0.89465,             0.00066089,             0.00066089,             0.00066089
                    268,                0.85692,                0.69513,                0.93475,                0.95441,                0.96034,                0.99248,                0.82272,                0.75962,                0.58476,                 0.8997,              0.0006592,              0.0006592,              0.0006592
                    269,                0.88322,                 0.6684,                0.96297,                0.95441,                0.96034,                0.99248,                0.82272,                0.75962,                0.58476,                 0.8997,             0.00065751,             0.00065751,             0.00065751
                    270,                0.95372,                0.75761,                0.93713,                0.96004,                0.95925,                0.99319,                0.83271,                0.74668,                0.58579,                0.90115,             0.00065581,             0.00065581,             0.00065581
                    271,                0.83457,                0.73747,                0.95288,                0.96004,                0.95925,                0.99319,                0.83271,                0.74668,                0.58579,                0.90115,             0.00065412,             0.00065412,             0.00065412
                    272,                0.84258,                0.72147,                0.93417,                0.96647,                0.95591,                0.99198,                0.83446,                0.74572,                0.58906,                0.90344,             0.00065243,             0.00065243,             0.00065243
                    273,                0.91419,                0.74368,                0.95002,                0.96647,                0.95591,                0.99198,                0.83446,                0.74572,                0.58906,                0.90344,             0.00065074,             0.00065074,             0.00065074
                    274,                0.86518,                0.70262,                 0.9384,                0.97648,                0.95626,                0.99234,                0.82299,                0.73349,                0.59018,                0.90494,             0.00064905,             0.00064905,             0.00064905
                    275,                0.80914,                0.63519,                0.93073,                0.97648,                0.95626,                0.99234,                0.82299,                0.73349,                0.59018,                0.90494,             0.00064735,             0.00064735,             0.00064735
                    276,                0.92427,                0.72177,                0.92722,                0.96363,                  0.965,                0.99271,                0.83708,                0.73212,                0.57886,                0.89991,             0.00064566,             0.00064566,             0.00064566
                    277,                0.82526,                0.64799,                 0.9625,                0.96363,                  0.965,                0.99271,                0.83708,                0.73212,                0.57886,                0.89991,             0.00064397,             0.00064397,             0.00064397
                    278,                0.99714,                0.70815,                 0.9259,                0.96596,                0.96396,                0.99291,                0.82441,                0.73206,                0.58779,                0.89415,             0.00064228,             0.00064228,             0.00064228
                    279,                  0.818,                0.62705,                0.93905,                0.96596,                0.96396,                0.99291,                0.82441,                0.73206,                0.58779,                0.89415,             0.00064059,             0.00064059,             0.00064059
                    280,                0.95774,                0.68635,                0.92517,                0.96394,                0.95933,                0.99254,                 0.7945,                0.80393,                 0.5964,                0.89847,             0.00063889,             0.00063889,             0.00063889
                    281,                0.89681,                0.66772,                0.92432,                0.96394,                0.95933,                0.99254,                 0.7945,                0.80393,                 0.5964,                0.89847,              0.0006372,              0.0006372,              0.0006372
                    282,                0.80107,                0.65163,                0.94767,                0.95859,                0.96346,                0.99319,                0.78762,                0.80922,                0.59687,                 0.8947,             0.00063551,             0.00063551,             0.00063551
                    283,                0.88029,                 0.6697,                0.94762,                0.95859,                0.96346,                0.99319,                0.78762,                0.80922,                0.59687,                 0.8947,             0.00063382,             0.00063382,             0.00063382
                    284,                0.95729,                0.81796,                0.95972,                0.97475,                0.95391,                0.99318,                0.79823,                0.75442,                0.58598,                0.88915,             0.00063212,             0.00063212,             0.00063212
                    285,                0.82861,                0.64486,                0.92891,                0.97475,                0.95391,                0.99318,                0.79823,                0.75442,                0.58598,                0.88915,             0.00063043,             0.00063043,             0.00063043
                    286,                0.83467,                0.66265,                0.95347,                0.97604,                0.95352,                0.99349,                 0.8197,                0.72712,                0.58429,                0.88781,             0.00062874,             0.00062874,             0.00062874
                    287,                0.78493,                0.66055,                0.92369,                0.97604,                0.95352,                0.99349,                 0.8197,                0.72712,                0.58429,                0.88781,             0.00062705,             0.00062705,             0.00062705
                    288,                0.87677,                0.71636,                0.92766,                0.97325,                0.95821,                0.99412,                0.82562,                0.72146,                0.56883,                0.89329,             0.00062536,             0.00062536,             0.00062536
                    289,                0.94704,                0.76925,                0.96783,                0.97325,                0.95821,                0.99412,                0.82562,                0.72146,                0.56883,                0.89329,             0.00062366,             0.00062366,             0.00062366
                    290,                0.90086,                0.70824,                0.97722,                0.97667,                 0.9582,                0.99395,                0.82572,                0.72143,                0.58508,                0.88609,             0.00062197,             0.00062197,             0.00062197
                    291,                 1.0382,                0.69949,                0.91113,                0.97667,                 0.9582,                0.99395,                0.82572,                0.72143,                0.58508,                0.88609,             0.00062028,             0.00062028,             0.00062028
                    292,                0.83634,                 0.6339,                0.94671,                0.96129,                0.98106,                0.99411,                0.81924,                0.76799,                0.64316,                0.90701,             0.00061859,             0.00061859,             0.00061859
                    293,                0.86187,                0.69722,                0.95626,                0.96129,                0.98106,                0.99411,                0.81924,                0.76799,                0.64316,                0.90701,              0.0006169,              0.0006169,              0.0006169
                    294,                0.95883,                0.69851,                0.95285,                0.96022,                0.97714,                0.99317,                0.82425,                0.79916,                  0.626,                 0.9001,              0.0006152,              0.0006152,              0.0006152
                    295,                0.89348,                0.69541,                0.93382,                0.96022,                0.97714,                0.99317,                0.82425,                0.79916,                  0.626,                 0.9001,             0.00061351,             0.00061351,             0.00061351
                    296,                0.95729,                0.70375,                0.91076,                0.97503,                0.96119,                0.99344,                0.82161,                0.85232,                0.60277,                0.90074,             0.00061182,             0.00061182,             0.00061182
                    297,                 0.8981,                0.69147,                  0.961,                0.97503,                0.96119,                0.99344,                0.82161,                0.85232,                0.60277,                0.90074,             0.00061013,             0.00061013,             0.00061013
                    298,                0.86821,                0.65112,                0.92822,                0.96129,                0.97313,                0.99366,                0.79241,                0.92152,                0.61149,                 0.9248,             0.00060843,             0.00060843,             0.00060843
                    299,                 0.9847,                0.72232,                 0.9645,                0.96129,                0.97313,                0.99366,                0.79241,                0.92152,                0.61149,                 0.9248,             0.00060674,             0.00060674,             0.00060674
                    300,                0.87003,                0.64319,                0.92524,                0.96352,                0.95735,                0.99359,                0.77395,                0.92462,                 0.6316,                0.93821,             0.00060505,             0.00060505,             0.00060505
                    301,                0.96584,                0.69445,                0.94706,                0.96352,                0.95735,                0.99359,                0.77395,                0.92462,                 0.6316,                0.93821,             0.00060336,             0.00060336,             0.00060336
